region,date,Tracker (yoy),Low (yoy),High (yoy),ISO3
Finland,2018-07-15,2.6784109801892204,0.5837162788178689,5.3320204219197205,FIN
Finland,2018-07-22,3.074868057963781,0.8311482641868759,6.161461003682662,FIN
Finland,2018-07-29,2.3563946432051095,0.19636780823828714,4.844664986193251,FIN
Finland,2018-08-05,1.7450669734429458,-0.42183532064816703,3.8260757087669623,FIN
Finland,2018-08-12,1.8093176512915279,-0.4549749578024492,3.9377560843985293,FIN
Finland,2018-08-19,1.6066205541055059,-0.744413118130223,3.7547619800330354,FIN
Finland,2018-08-26,1.2080966234726902,-1.268407927521941,3.5447031201468944,FIN
Finland,2018-09-02,0.8154997830341248,-1.7788178281923437,3.330783725876598,FIN
Finland,2018-09-09,0.5365767288072307,-1.8158402205119395,2.667749306971066,FIN
Finland,2018-09-16,1.129735073992186,-1.1416655515075358,3.0316851092076806,FIN
Finland,2018-09-23,1.4902828948769287,-0.6689712410006645,3.5385760441302283,FIN
Finland,2018-09-30,1.0928260562061538,-1.1239451921848418,3.424422611129705,FIN
Finland,2018-10-07,1.0406223764117044,-1.7584018472345941,3.7261260011225583,FIN
Finland,2018-10-14,1.3807809528205626,-1.3136824014353399,4.042395884604368,FIN
Finland,2018-10-21,1.3544658096519087,-0.9756814154382891,3.824474474453549,FIN
Finland,2018-10-28,0.47706785694801196,-2.0223072322033144,2.9463421884636833,FIN
Finland,2018-11-04,0.21240424357129128,-2.4082986633926504,2.6614029510702757,FIN
Finland,2018-11-11,0.48313660219418897,-1.8063394249298323,2.6706243868997275,FIN
Finland,2018-11-18,0.9507164751870332,-1.059371283726989,2.944079260630267,FIN
Finland,2018-11-25,1.2867389642432125,-0.9633482777410025,3.9394927998623825,FIN
Finland,2018-12-02,0.49177981842772933,-1.8654712225074623,3.1624940676819286,FIN
Finland,2018-12-09,0.8134284535716247,-1.3345480907801535,2.75707680258438,FIN
Finland,2018-12-16,1.2942374003135009,-1.1450529479094504,2.982041084038764,FIN
Finland,2018-12-23,0.8494927676079385,-1.812030867345622,2.9187111055306802,FIN
Finland,2018-12-30,1.3046263697007303,-1.0551783339628196,3.346025141958991,FIN
Finland,2019-01-06,1.4576885283673455,-0.7220406141436262,3.3429871757043133,FIN
Finland,2019-01-13,0.49462630270176294,-1.780754585200425,2.862383184669178,FIN
Finland,2019-01-20,-0.19701433143527036,-2.8639743919291787,2.149485129205947,FIN
Finland,2019-01-27,0.11521849209339019,-2.3145839768251824,2.089101982949823,FIN
Finland,2019-02-03,0.23562422684012785,-2.1511876562711723,2.3123065421754303,FIN
Finland,2019-02-10,0.15918717173604752,-2.2339715207730544,2.367396015133581,FIN
Finland,2019-02-17,0.9358675110842068,-1.2271665881820546,3.083710626706228,FIN
Finland,2019-02-24,1.3897105000549117,-0.6217890982787564,3.46733046093462,FIN
Finland,2019-03-03,1.7555720168050581,-0.08552577666567107,3.6188065066124206,FIN
Finland,2019-03-10,2.116260568468862,0.3866067142585778,3.943014046542575,FIN
Finland,2019-03-17,1.6753084721663583,-0.24555985030803917,3.7039966927473627,FIN
Finland,2019-03-24,1.8792931570856375,-0.3157050134530561,4.296360879631301,FIN
Finland,2019-03-31,1.969480010693128,0.0014330314589764692,4.210440392884495,FIN
Finland,2019-04-07,1.6438529385855356,-0.32721238991508195,3.62551762385455,FIN
Finland,2019-04-14,2.1330533559719314,-0.13652936710948466,4.582282017376548,FIN
Finland,2019-04-21,2.0657428583902657,-0.14545690084991633,4.409086417157418,FIN
Finland,2019-04-28,1.128547624230645,-0.7765033595791562,3.021019895597393,FIN
Finland,2019-05-05,2.0103970658607606,0.0988066063024462,4.3896038999020375,FIN
Finland,2019-05-12,2.5752622944439842,0.783078502427966,5.0027031861987155,FIN
Finland,2019-05-19,1.3547383688315013,-0.5306684183527282,3.4304366191916396,FIN
Finland,2019-05-26,1.0268180553437327,-0.9261697855462652,2.8284883500763014,FIN
Finland,2019-06-02,1.0390880791008046,-0.5434610532120535,2.376159863346814,FIN
Finland,2019-06-09,1.0805794948944918,-0.3755231876031041,2.6939610073120983,FIN
Finland,2019-06-16,1.2130011197926422,-0.5707327793004533,3.2017792362274005,FIN
Finland,2019-06-23,0.7869825203667434,-0.9692712079129207,2.519606089940771,FIN
Finland,2019-06-30,0.5396872564682786,-1.1635882095450656,2.202227745642734,FIN
Finland,2019-07-07,1.2506678428414526,-0.6830426054720175,3.0089532096086478,FIN
Finland,2019-07-14,1.0349804409530106,-1.4593581020323112,3.037433008174557,FIN
Finland,2019-07-21,1.4200351624134004,-1.5171605725768351,3.9021412646182974,FIN
Finland,2019-07-28,2.1754929106445147,0.002443968104900607,4.360746809767008,FIN
Finland,2019-08-04,2.060140727088968,0.35542432937757396,3.8319971897979483,FIN
Finland,2019-08-11,1.3420644789985272,-0.19031118211476067,3.0597244993970687,FIN
Finland,2019-08-18,1.3153154620574263,-0.01946434537416536,3.043218557185102,FIN
Finland,2019-08-25,2.51215798605054,0.7854582267424857,4.20718980145487,FIN
Finland,2019-09-01,2.059011229158003,0.23581168153633408,3.735079158975014,FIN
Finland,2019-09-08,2.4067755583835337,0.6695515867762901,4.199268741062584,FIN
Finland,2019-09-15,2.553544641806575,0.8620484776459374,4.39994631729278,FIN
Finland,2019-09-22,1.8763199257509253,0.16078301558551567,3.904384834287797,FIN
Finland,2019-09-29,1.9967534247104315,0.162238907525466,4.101663016010196,FIN
Finland,2019-10-06,1.5203381331486239,-0.24324931443701203,3.5234309619391055,FIN
Finland,2019-10-13,1.1198820815309865,-0.6915355327653647,3.1911873471397554,FIN
Finland,2019-10-20,1.4895581869555312,-0.46423972694705895,3.482328461202628,FIN
Finland,2019-10-27,2.291122000602329,0.1285667848163069,4.474265561838336,FIN
Finland,2019-11-03,1.9398759076322398,-0.13007840220077055,4.1848641469617105,FIN
Finland,2019-11-10,0.5709770102670262,-1.9290432331203327,2.8746646507672904,FIN
Finland,2019-11-17,-0.7103485818157776,-4.356822562431667,2.430680194908482,FIN
Finland,2019-11-24,0.4962928424040379,-2.894114671021793,3.8597164751299524,FIN
Finland,2019-12-01,1.5629902743445676,-1.2955370054220698,4.346785446365127,FIN
Finland,2019-12-08,0.13371519491733697,-2.819578286402143,2.7486245358959787,FIN
Finland,2019-12-15,0.7023169806094016,-1.3880765376286592,2.950308040754239,FIN
Finland,2019-12-22,1.2041790243363546,-1.3341679063864604,3.444413215423118,FIN
Finland,2019-12-29,0.8081988362123249,-2.0015224398250107,3.066768270174345,FIN
Finland,2020-01-05,1.583958944025813,-0.3121140762654958,3.5422202079441445,FIN
Finland,2020-01-12,2.2263039795795763,0.4404686924732978,4.292739916186152,FIN
Finland,2020-01-19,1.8943382447781814,-0.08942760863031773,3.986869217407677,FIN
Finland,2020-01-26,1.5835399062912994,-0.468175257829554,3.4467223897235746,FIN
Finland,2020-02-02,1.9851345687009527,0.12087334167186614,3.863335282203914,FIN
Finland,2020-02-09,1.9160025877929505,0.21656295141770404,3.903032942039742,FIN
Finland,2020-02-16,2.252023196331078,0.6781678067090837,4.137822561380242,FIN
Finland,2020-02-23,2.0153353355414945,0.2768179336848782,4.040334262046572,FIN
Finland,2020-03-01,1.043286288367518,-0.7761081209408085,2.939618278588263,FIN
Finland,2020-03-08,1.4358315364495,-0.761082274357664,3.6453405120824582,FIN
Finland,2020-03-15,-0.5671154135965804,-4.097996656270076,2.5957021093298667,FIN
Finland,2020-03-22,-4.0771412544190015,-8.25153142485527,-0.24522926430962083,FIN
Finland,2020-03-29,-6.232786323321971,-9.861562782873367,-1.9945139050956313,FIN
Finland,2020-04-05,-7.689974495378139,-11.197572386811274,-3.174885498646998,FIN
Finland,2020-04-12,-8.326184722379589,-11.889294012036155,-4.22549977971628,FIN
Finland,2020-04-19,-8.008331147629468,-11.573127380590167,-4.677483355068993,FIN
Finland,2020-04-26,-7.658273387932928,-11.16359762372375,-4.7532500820056995,FIN
Finland,2020-05-03,-8.430599174347773,-11.73341448270281,-5.566906005358522,FIN
Finland,2020-05-10,-7.803853690638406,-10.629467036488014,-4.766419727838317,FIN
Finland,2020-05-17,-4.800241460559455,-7.3041260011751685,-2.165896936734935,FIN
Finland,2020-05-24,-4.176159026767349,-7.033831778813083,-1.6138471775409131,FIN
Finland,2020-05-31,-5.099759496588341,-7.883019600922642,-2.3815147020126526,FIN
Finland,2020-06-07,-4.322495952797457,-7.14568515634823,-1.9887459676121824,FIN
Finland,2020-06-14,-2.799445588383402,-5.712208333068407,-0.6861917669081685,FIN
Finland,2020-06-21,-1.6759496306711117,-4.206667206069364,0.43907238026426954,FIN
Finland,2020-06-28,-1.8995761895465098,-4.249874166045256,0.707995401413787,FIN
Finland,2020-07-05,-2.420084219937574,-4.691423849433004,0.15449469489778633,FIN
Finland,2020-07-12,-2.224643168055206,-4.431233265766783,-0.21350454017997908,FIN
Finland,2020-07-19,-1.7402060710360172,-3.746313375196208,0.3962878044612914,FIN
Finland,2020-07-26,-1.467981150966312,-3.19633287573303,0.5110456950853783,FIN
Finland,2020-08-02,-1.681095663249409,-3.5702328363683185,0.08301543589014854,FIN
Finland,2020-08-09,-2.0315630723320828,-4.208387881643651,0.14771642002425067,FIN
Finland,2020-08-16,-2.0026321269852767,-4.072626071473143,0.2931561294726833,FIN
Finland,2020-08-23,-1.6842075369787222,-3.5476747022678,0.2752408994440775,FIN
Finland,2020-08-30,-1.3830796587163885,-3.1819101319443144,0.3077717993465694,FIN
Finland,2020-09-06,-1.9156772596192702,-3.9649644394778294,-0.29534330076275983,FIN
Finland,2020-09-13,-2.5323044998596,-5.086081192335536,-0.4380085550714472,FIN
Finland,2020-09-20,-2.3639952061837928,-4.783424499193391,-0.18531637908883752,FIN
Finland,2020-09-27,-2.01338763808154,-3.992057028444511,-0.1615439743227528,FIN
Finland,2020-10-04,-1.9088220141870171,-4.106895391853545,0.06666876581714123,FIN
Finland,2020-10-11,-1.0200776399017515,-3.3113032958935134,1.0054256395146646,FIN
Finland,2020-10-18,-1.2020862069880673,-3.4540414144809364,0.8148783112420419,FIN
Finland,2020-10-25,-1.10406185245957,-3.067003647600602,0.913956241729216,FIN
Finland,2020-11-01,-1.3361911587376436,-4.5937540874812,1.657003602124012,FIN
Finland,2020-11-08,-0.8563639927021967,-4.320766148455783,2.6382107701603354,FIN
Finland,2020-11-15,0.9566370965454225,-1.0126584911237477,3.6266662704976116,FIN
Finland,2020-11-22,1.134519202318056,-0.9705580792535735,3.5482434752580767,FIN
Finland,2020-11-29,0.21081565785560913,-2.0823572945099427,2.5220094720731288,FIN
Finland,2020-12-06,-0.542990965405697,-2.5779354347268923,1.4012641115463333,FIN
Finland,2020-12-13,-0.9446771563260934,-3.0540167916976353,1.0109168557834005,FIN
Finland,2020-12-20,-2.129760147571127,-4.360575766209009,-0.00854206705650401,FIN
Finland,2020-12-27,-2.1827858694162305,-4.500865483705445,0.17996453289266545,FIN
Finland,2021-01-03,-1.8109895255381252,-4.511420661204953,0.8748337930201837,FIN
Finland,2021-01-10,-1.634185868500647,-4.098671213134567,1.0508816641004333,FIN
Finland,2021-01-17,-0.5894933346053957,-2.829113115858629,1.8708982300932275,FIN
Finland,2021-01-24,-0.7165352072173327,-3.38621313095583,1.8618430236463492,FIN
Finland,2021-01-31,-1.1057429493984452,-3.65647957725734,1.2854118662008327,FIN
Finland,2021-02-07,-0.6708546488448099,-2.865303728278164,1.446966663254081,FIN
Finland,2021-02-14,-0.8703640424984582,-3.1169953276351925,1.451337392073384,FIN
Finland,2021-02-21,-1.588303642335563,-4.191925804887456,0.6682404574011648,FIN
Finland,2021-02-28,-1.4295302953365334,-4.251859098227637,0.8359352841114873,FIN
Finland,2021-03-07,-1.202505171810814,-4.14285941460067,1.3728650119107346,FIN
Finland,2021-03-14,0.5208067850561666,-2.7106332273436893,3.6310813066295915,FIN
Finland,2021-03-21,4.321954402933239,1.06713188409778,7.348494094157061,FIN
Finland,2021-03-28,6.756763319676021,3.412801714992474,9.844748822814973,FIN
Finland,2021-04-04,7.542503498383374,4.441022071881756,10.869701951280323,FIN
Finland,2021-04-11,8.187109749016606,5.049953798717193,11.249555882883126,FIN
Finland,2021-04-18,9.337324931303147,6.156292922744274,12.317427805885035,FIN
Finland,2021-04-25,9.785417660749303,6.537971740465048,12.686752349901482,FIN
Finland,2021-05-02,9.29479064597815,5.672021739042292,12.070856140321665,FIN
Finland,2021-05-09,8.78895212986096,5.4332880828284065,11.65791649324234,FIN
Finland,2021-05-16,7.350037446275888,4.372564830688367,10.368557038305326,FIN
Finland,2021-05-23,5.776990783265212,2.811953266032573,9.268411217333089,FIN
Finland,2021-05-30,5.462810593770508,2.393949230267343,9.16114382197523,FIN
Finland,2021-06-06,5.334992018629386,2.5865516612753052,8.524843942529944,FIN
Finland,2021-06-13,5.194972518926436,2.694410216178545,7.808932781492418,FIN
Finland,2021-06-20,4.700197040905133,1.8466926512175852,7.121521708753224,FIN
Finland,2021-06-27,4.745885868198774,2.0425010112832824,7.329648284570436,FIN
Finland,2021-07-04,4.799643644750754,2.376463606531505,7.2758143295482745,FIN
Finland,2021-07-11,4.140983661281653,2.048543279950583,6.534478394982299,FIN
Finland,2021-07-18,3.494183237536461,1.491742353057182,5.896920970128587,FIN
Finland,2021-07-25,2.956354866245232,0.7128694401375952,5.271076627811267,FIN
Finland,2021-08-01,3.2016624616298923,1.1643148840739423,5.661963728185504,FIN
Finland,2021-08-08,3.6854769045394487,1.6384170089901926,6.332919474885927,FIN
Finland,2021-08-15,3.501795037066021,1.6379349866503357,5.910725431505447,FIN
Finland,2021-08-22,3.0454267482740702,1.1691332624247768,5.107148626626391,FIN
Finland,2021-08-29,3.4503895210161346,1.1309981076857452,5.757044351829155,FIN
Finland,2021-09-05,3.7324943731565603,0.9210802616544357,6.586020967742089,FIN
Finland,2021-09-12,3.8752026089353704,0.9095668934357894,6.789949840430581,FIN
Finland,2021-09-19,3.764497048971891,1.0077929003977026,6.299231305047208,FIN
Finland,2021-09-26,4.023491276351425,1.465437177034696,6.724513424663554,FIN
Finland,2021-10-03,4.818062965593058,2.226660948854075,8.34023857815432,FIN
Finland,2021-10-10,4.500496945644853,1.744832488917765,8.05348075947386,FIN
Finland,2021-10-17,4.597364457018601,2.1483241510027664,7.420745230633347,FIN
Finland,2021-10-24,4.765500548638277,2.2782835970336555,7.7689401133867175,FIN
Finland,2021-10-31,5.534555168675922,1.9408747584866424,9.347257449087689,FIN
Finland,2021-11-07,5.526853603150186,1.8947312056747043,9.221620920382302,FIN
Finland,2021-11-14,4.029571131277072,1.2698229559843657,7.570463306640317,FIN
Finland,2021-11-21,2.880952336713253,-0.20813679031872945,6.436358198765934,FIN
Finland,2021-11-28,2.3637888774493963,-1.716325136231365,5.849362950071889,FIN
Finland,2021-12-05,2.8367638697736988,-1.4704625849232154,6.656341988458654,FIN
Finland,2021-12-12,3.2784483084083718,-0.2763977258119788,6.689280691458544,FIN
Finland,2021-12-19,2.666221901063852,-0.6464684924140827,5.950340432654487,FIN
Finland,2021-12-26,2.463715896032899,-1.2696754906459655,6.439654289756132,FIN
Finland,2022-01-02,3.2958408051214807,-0.10269922026932138,6.882876127861111,FIN
Finland,2022-01-09,2.3131660001738754,-0.8701195872193317,5.395918112472466,FIN
Finland,2022-01-16,1.6098803386814264,-1.7710861190083023,4.733144153310109,FIN
Finland,2022-01-23,2.510035523194327,-0.7650652497744226,5.687956014597136,FIN
Finland,2022-01-30,2.6196161247683345,-0.9890759131629345,6.083335350214757,FIN
Finland,2022-02-06,2.554970437493761,-1.874638436788751,6.276897516517625,FIN
Finland,2022-02-13,2.3431885552237492,-2.4615312100512723,6.187917687132135,FIN
Finland,2022-02-20,2.5897720390101746,-2.4858826356223807,6.846916916279689,FIN
Finland,2022-02-27,2.236905359023905,-3.3797157910613835,6.586720474235591,FIN
Finland,2022-03-06,2.864980208108995,-1.9852889944487644,7.0452521436529025,FIN
Finland,2022-03-13,4.438510814662775,0.626165978614516,9.09922728746198,FIN
Finland,2022-03-20,3.8979942193594033,0.31232674904418356,8.534936693958754,FIN
Finland,2022-03-27,2.783044183363184,-1.3657581785634665,6.961988560817519,FIN
Finland,2022-04-03,2.816981875198947,-2.2600935641083195,7.258453298246783,FIN
Finland,2022-04-10,3.7506695348603456,-0.8902689061571463,8.386792585686116,FIN
Finland,2022-04-17,3.8337537073183934,-0.059471218703847306,7.826020720109197,FIN
Finland,2022-04-24,2.7399161474350677,-1.4327596165002534,6.2333354556545455,FIN
France,2018-05-13,3.013536776721286,0.9591414436198318,5.579269597236459,FRA
France,2018-05-20,1.6164461655006066,0.3465149175755835,3.031297728932452,FRA
France,2018-05-27,1.8151352027518264,0.6555544969001368,3.202443936689821,FRA
France,2018-06-03,1.8764577903238508,0.5880495521786755,3.409951139594475,FRA
France,2018-06-10,1.9621189788008198,0.4611869600332367,3.531054620859802,FRA
France,2018-06-17,2.049435667604141,-0.04794576417596476,4.129287664146971,FRA
France,2018-06-24,1.928606980273432,0.4819538822935558,3.4488180542045104,FRA
France,2018-07-01,1.8367290205765694,0.6175567110787678,3.2706902247460565,FRA
France,2018-07-08,1.69947033485722,0.31134341069220384,3.2054374582500946,FRA
France,2018-07-15,1.4784945042011912,0.21886665172661013,2.8165514517949752,FRA
France,2018-07-22,1.5526402015085459,-0.10561307701906006,2.7520535314015637,FRA
France,2018-07-29,1.5183461386089663,0.20229559320187082,2.7584927596058706,FRA
France,2018-08-05,1.7216343044789748,0.5563432763582798,3.0974677598612472,FRA
France,2018-08-12,1.9255189239233816,0.3632180438609617,3.4078446207763964,FRA
France,2018-08-19,1.9979170539607605,1.0962557530952077,3.2730808520584356,FRA
France,2018-08-26,1.2947049403389101,0.0868555671208568,2.4533826527111393,FRA
France,2018-09-02,2.1876118692793214,1.052248220408203,3.4343109293720495,FRA
France,2018-09-09,2.168235852526111,1.0663785407735233,3.7936636862490367,FRA
France,2018-09-16,2.051952061813764,0.9019687952466944,3.3842219326250413,FRA
France,2018-09-23,1.6997170170997455,0.46514511480841675,3.1614407700807803,FRA
France,2018-09-30,1.5465479137922045,0.38533585502672724,2.8905923211204927,FRA
France,2018-10-07,2.231145263495469,1.150017253429247,3.399218204486494,FRA
France,2018-10-14,2.005600554843135,0.8905799420889361,3.1513326290181016,FRA
France,2018-10-21,2.142931742476476,1.0815522525580128,3.4349256623027897,FRA
France,2018-10-28,1.4021320239074424,-0.08267977001727125,3.001860601407248,FRA
France,2018-11-04,2.0778360529515734,0.5247637983843654,4.154940616522393,FRA
France,2018-11-11,1.803556397913736,0.7734370900570743,3.097406028460866,FRA
France,2018-11-18,1.506834372765364,0.5026864611741862,2.833619708160458,FRA
France,2018-11-25,1.1072650994705442,-0.10706277799132863,2.235850313357872,FRA
France,2018-12-02,0.8766189168635962,-0.2168022196188906,2.2315511940919386,FRA
France,2018-12-09,0.9352642470280582,-0.9835057361230677,2.431489587477396,FRA
France,2018-12-16,2.1828983341523656,0.9983398044386437,3.4953029370950874,FRA
France,2018-12-23,2.3412539633500047,0.9917130055708405,3.503126632717427,FRA
France,2018-12-30,1.7899303174616519,0.6310645848359122,3.304861481053108,FRA
France,2019-01-06,2.453065133818812,1.0993182788437361,4.1312916406841165,FRA
France,2019-01-13,1.9611612318973957,0.9483864918627583,3.2273696141650516,FRA
France,2019-01-20,2.4960768786422434,1.300857562930275,3.7895275947016334,FRA
France,2019-01-27,2.4627712560099004,1.0675923548,4.4449353970787095,FRA
France,2019-02-03,1.644411021419016,0.45596764986488786,2.9737795802873626,FRA
France,2019-02-10,1.5369531262055092,0.6629725297968994,2.4715812198813087,FRA
France,2019-02-17,2.462236848833918,1.057879477642885,4.009089208823506,FRA
France,2019-02-24,2.104011605419646,0.820416264328461,3.3516295919711965,FRA
France,2019-03-03,2.0327168996099023,0.9200415573491408,3.3267132031667983,FRA
France,2019-03-10,2.2213101616078115,1.129193095794542,3.4889984507477916,FRA
France,2019-03-17,2.2309662975228224,0.9460178265945796,3.602202853241954,FRA
France,2019-03-24,2.433671476184169,1.1391816440905362,3.9470298605624468,FRA
France,2019-03-31,2.867006610110721,0.9648135581060984,5.212406218371075,FRA
France,2019-04-07,2.3581080262594156,1.1587095592794558,3.8749139458654183,FRA
France,2019-04-14,2.2940690908692902,0.39243354306898015,4.56705259368022,FRA
France,2019-04-21,2.038632815884429,0.4437198374368218,3.5809649814141964,FRA
France,2019-04-28,1.4302529296587358,-0.11441022422017,2.8594139634133997,FRA
France,2019-05-05,2.627536917798847,0.12471521233400595,5.122114850153297,FRA
France,2019-05-12,1.0842616952233037,-1.1714778153310572,2.883734079401548,FRA
France,2019-05-19,2.1738737922600864,0.3573832129427057,3.8596360932462095,FRA
France,2019-05-26,2.1833396888769108,0.6406102189582532,3.8986116362896146,FRA
France,2019-06-02,2.4251993045720663,0.9582084234834125,3.69068760084427,FRA
France,2019-06-09,2.216106188733303,0.9698219276420439,3.5484986713117332,FRA
France,2019-06-16,1.6222613706386972,-0.28185154981935956,3.911499916435859,FRA
France,2019-06-23,1.4529338393562639,-0.8275031150607617,3.7443344986036884,FRA
France,2019-06-30,0.9623306123298476,-0.5767727582275758,2.6711961436171836,FRA
France,2019-07-07,1.676737484687358,0.17049864362888303,3.2101441958922408,FRA
France,2019-07-14,2.0538469397569434,0.39085090800791134,3.9317333054894106,FRA
France,2019-07-21,1.729876437487106,0.44188055702125967,3.4110642556173705,FRA
France,2019-07-28,1.623158789606861,0.0041486352938195775,2.951617952127461,FRA
France,2019-08-04,1.5424691273615445,0.3628900515761435,2.93733179830467,FRA
France,2019-08-11,1.0340873899098226,-0.7957804588030339,2.8951362135784113,FRA
France,2019-08-18,1.763269857014918,-2.1552523833438846,4.574625984397241,FRA
France,2019-08-25,1.6672780533032816,-0.5279398144727045,3.563789987327361,FRA
France,2019-09-01,1.702540976878281,-0.21959590652350902,3.327694397851526,FRA
France,2019-09-08,1.5766343451489528,-0.004021567232629447,3.024132246693098,FRA
France,2019-09-15,2.2339753149796397,0.714398885795991,3.802830891330439,FRA
France,2019-09-22,2.200329422122446,0.28264075119615645,3.710176804846603,FRA
France,2019-09-29,1.0235805413288326,-0.7779503415142985,2.4444080887719912,FRA
France,2019-10-06,1.276595101803142,-0.3973736775679667,2.8233173754841405,FRA
France,2019-10-13,1.4277245819951456,0.18823045293074428,2.803342459365574,FRA
France,2019-10-20,1.3575535641710128,0.32536519324396374,3.0222884505435967,FRA
France,2019-10-27,0.36939078963047217,-1.5046678288696935,2.068181918285279,FRA
France,2019-11-03,0.8336115713295891,-0.9910510458043085,2.2503955566202185,FRA
France,2019-11-10,0.792709870044618,-0.6204130338027329,2.8003783436175707,FRA
France,2019-11-17,1.0300796387695919,-1.0054097420353831,3.1261192234764756,FRA
France,2019-11-24,1.4134833700248057,0.11938451474791978,2.9851974464270326,FRA
France,2019-12-01,1.8071779421303555,0.10275657381737013,3.8295558474886953,FRA
France,2019-12-08,2.5233699652464727,1.1317129863923028,4.446595599809332,FRA
France,2019-12-15,1.845970682617921,0.5914106312706597,3.6934494008267826,FRA
France,2019-12-22,0.8941144420132796,-0.6243321316025976,2.3791046227135655,FRA
France,2019-12-29,0.7283004868540668,-0.5415328890981624,2.5951900418442007,FRA
France,2020-01-05,1.6060030824214826,-0.0026138189924294446,3.4607866508790055,FRA
France,2020-01-12,1.5482861603011777,0.2939792507916507,3.2754674265799517,FRA
France,2020-01-19,0.8200580683501806,-0.30904770741491705,2.104540830710906,FRA
France,2020-01-26,0.48439349245344554,-1.2283137279484078,1.93923953298983,FRA
France,2020-02-02,0.8194841237960934,-0.6735114185497569,2.0793572336553923,FRA
France,2020-02-09,0.6279119336652625,-1.0300411605391597,2.2562354665571345,FRA
France,2020-02-16,0.3928329343231568,-1.2416993243391534,1.7473289914619148,FRA
France,2020-02-23,-0.3032574448348886,-2.3026396418585766,2.0326371076416816,FRA
France,2020-03-01,-2.45491186257516,-5.530627152382353,0.5410367536411956,FRA
France,2020-03-08,-3.538164799409402,-7.1499530567369085,-0.48351069131122043,FRA
France,2020-03-15,-20.704581597731863,-28.30043878264664,-13.153980353712804,FRA
France,2020-03-22,-28.30913697894667,-36.0480927457056,-19.15650780494636,FRA
France,2020-03-29,-25.615177919372762,-32.91631550604662,-18.50060437992271,FRA
France,2020-04-05,-29.349728884112427,-36.90040610937348,-21.412502607226816,FRA
France,2020-04-12,-28.442152850385845,-34.708442178527406,-20.629376032347565,FRA
France,2020-04-19,-26.54293161393292,-32.49957952637217,-19.92199868476149,FRA
France,2020-04-26,-26.315435927150954,-31.874590754797385,-19.088688979838157,FRA
France,2020-05-03,-22.138199149953856,-27.189393304357203,-16.16085746312841,FRA
France,2020-05-10,-15.65482856073393,-19.60145330785053,-10.02172191334224,FRA
France,2020-05-17,-11.080540732728037,-15.806424415727875,-4.738746354439263,FRA
France,2020-05-24,-13.97638524311476,-18.42922506484253,-8.753985204570233,FRA
France,2020-05-31,-9.725373730389762,-12.608007753245817,-5.543002026978232,FRA
France,2020-06-07,-7.479226062459047,-10.439593318347255,-4.007044765693968,FRA
France,2020-06-14,-5.54711332026027,-8.31546717540412,-2.3951446535528698,FRA
France,2020-06-21,-4.90469623455795,-7.603879973669827,-2.145702244192883,FRA
France,2020-06-28,-2.897502944067809,-5.397713603262626,-0.5347178232604012,FRA
France,2020-07-05,-2.5992623445343987,-4.522821876514817,-0.37656495645284366,FRA
France,2020-07-12,-2.1985423103511645,-4.561431891708759,-0.05565112007235802,FRA
France,2020-07-19,-2.7538341161383926,-4.59973200402142,-0.42345806493963933,FRA
France,2020-07-26,-4.476032259404695,-6.146838422637422,-2.2470164261231536,FRA
France,2020-08-02,-2.920718849516146,-5.1784984749030984,-0.1193059241207336,FRA
France,2020-08-09,-2.479664501720278,-4.64513348883075,-0.1853011759295922,FRA
France,2020-08-16,-1.5099854889323374,-3.699249048814129,1.1044715960839626,FRA
France,2020-08-23,-1.7235743037067426,-3.583593907075394,0.6697851262242347,FRA
France,2020-08-30,-2.9559022686235084,-4.7208897807989105,-1.007051456966009,FRA
France,2020-09-06,-2.778861377004062,-4.712629774453224,-0.9169012119771162,FRA
France,2020-09-13,-3.595517973831182,-5.7214881052448465,-1.5810436164770567,FRA
France,2020-09-20,-3.0963520939846427,-4.908801799519194,-0.9408502821329012,FRA
France,2020-09-27,-3.190850965606672,-5.590378673102093,-1.3881696488870945,FRA
France,2020-10-04,-2.3150746289384836,-4.0711840456229575,-0.8610239711929467,FRA
France,2020-10-11,-3.280735159853437,-5.142711087060903,-1.4095215023755414,FRA
France,2020-10-18,-4.125852143097014,-6.671969433299515,-1.833667897980547,FRA
France,2020-10-25,-8.414130732446438,-13.19811482245365,-4.182770534604606,FRA
France,2020-11-01,-8.645190323129775,-13.57543153069409,-4.253734274541087,FRA
France,2020-11-08,-8.872827365026065,-13.118536318957077,-5.88991999735188,FRA
France,2020-11-15,-8.524816597199019,-14.044666919786088,-5.598731144558163,FRA
France,2020-11-22,-6.228813653911663,-11.17155939257208,-3.2187671969651412,FRA
France,2020-11-29,-2.751865515962452,-6.486630103335455,0.47399720116143806,FRA
France,2020-12-06,-3.2368068607602236,-6.950919616490241,0.529596194010147,FRA
France,2020-12-13,-2.794704331263478,-6.503326693518599,0.08759353907745901,FRA
France,2020-12-20,-2.2771495549370333,-7.005025563024832,0.9095419626222493,FRA
France,2020-12-27,-2.0584244999075403,-5.911557251844369,0.8530726275367714,FRA
France,2021-01-03,-4.215274250744917,-7.292433046904615,-1.1899770017562958,FRA
France,2021-01-10,-4.064730707651158,-7.814486734030274,-0.5800441834552653,FRA
France,2021-01-17,-3.2608035657118513,-6.448763823980366,-0.6972571270199653,FRA
France,2021-01-24,-4.046080876993777,-7.774115427554177,-1.2740560651433475,FRA
