region,date,Tracker (yoy),Low (yoy),High (yoy),ISO3,Tracker (yo2y),Low (yo2y),High (yo2y),Tracker (counterfactual),Low (counterfactual),High (counterfactual)
Canada,2021-02-21,-3.876754913010362,-6.17765556732365,-2.3724733215984095,CAN,-0.4356536920422948,-2.687128681012433,1.475223712046914,-3.967362878810143,-6.138974390569974,-2.124267402017832
Canada,2021-02-28,-2.707929855687972,-4.916240204438566,-0.6435695549535855,CAN,-0.2347684327317212,-2.471711995441781,1.481975310536114,-3.773603346148735,-5.931198884956057,-2.117755293700507
Canada,2021-03-07,-1.7725476263360986,-6.293606259547484,1.3231047080212726,CAN,-0.4929186339453894,-3.108855480656171,0.9394770244334261,-4.022596540150481,-6.545741855192311,-2.641010283865619
Canada,2021-03-14,7.371043804446329,1.7731883425232584,12.564138774478973,CAN,-1.095977055328842,-3.603504856803448,0.8031246954750872,-4.604263499168781,-7.0228452140076,-2.772525974100604
Canada,2021-03-21,15.874948635165284,8.772818393072884,22.561556798018948,CAN,-0.2834411355934168,-2.665514499895893,1.643898676230915,-3.820549549131558,-6.11812689958745,-1.96157561296304
Canada,2021-03-28,16.74756816699845,10.70772906153935,21.90985825399369,CAN,-0.4272919417217926,-3.002466515174734,1.742301488356511,-3.959297733363976,-6.443126679231859,-1.866663308518923
Canada,2021-04-04,19.537913388367052,13.586047709687689,23.733742128622758,CAN,-0.6272598154041749,-3.220448563529739,1.90066696919026,-3.674983888401062,-6.188640525820965,-1.224587654960485
Canada,2021-04-11,18.779976444405317,13.595394418875799,22.75155559971286,CAN,-1.294468310332656,-4.009473915729894,0.60522743240005,-4.321729353046544,-6.953466771146955,-2.480296554816941
Canada,2021-04-18,17.084844092038054,12.249700274905381,20.38284394070822,CAN,-2.408509526931681,-4.966676261598164,-0.4273543737072968,-5.401603350065709,-7.881312085833303,-3.481209470422064
Canada,2021-04-25,14.123799898709954,9.792790304940791,17.674509056060465,CAN,-3.189329319430101,-5.755779091500724,-1.268063811513094,-6.158475697079091,-8.646213432650097,-4.296134670143692
Canada,2021-05-02,10.851483327184129,6.29196268904731,14.091255971657269,CAN,-3.147215648043118,-5.728520327065935,-1.345340978017377,-6.117653635945086,-8.619790684132889,-4.371041775399675
Canada,2021-05-09,9.20563760755665,5.423183745140675,12.203860449690815,CAN,-2.59150442418504,-4.71723195507613,-0.9686322716962885,-5.578985863555086,-7.639518141135316,-4.005886581547202
Canada,2021-05-16,9.865488165168232,5.9286852564424795,12.745717577083198,CAN,-1.728534041172836,-4.140524382898059,0.301052045412295,-4.742482453333452,-7.080497970427125,-2.775142998599422
Canada,2021-05-23,10.464643340109687,5.997615921359277,14.118335467149544,CAN,-0.8762741133851307,-2.4623578822773,1.060403133515031,-3.916361012756064,-5.453800196873138,-2.039080918999092
Canada,2021-05-30,7.8003007977590535,4.1065512795447825,11.015552348458797,CAN,-1.478921709107338,-3.113251880973753,0.1885341197529332,-4.500525636371389,-6.084731524668996,-2.884210042356572
Canada,2021-06-06,7.115605273997815,3.904890492511578,10.327339422392914,CAN,-0.7847339942330839,-2.748072210264377,1.193555705548014,-3.827628394174765,-5.730751775299437,-1.910012085609236
Canada,2021-06-13,6.49166255782429,3.4324495727132063,9.039290071153525,CAN,-0.8795551504245455,-2.499451207813752,0.8892869866946223,-3.919541421639805,-5.489755884250725,-2.204948998804601
Canada,2021-06-20,6.994012281434261,1.5203988253417113,10.60071824881259,CAN,-0.9698805250521265,-2.355368831407589,0.6303994961232986,-4.007096551448286,-5.350092459422751,-2.455896508695654
Canada,2021-06-27,5.112524360779024,2.3000667807927977,7.361410966960138,CAN,-0.8234499459996935,-2.679679256207383,1.039099916766115,-3.865156942454362,-5.66445640708052,-2.059730774208435
Canada,2021-07-04,6.625884901141618,4.053278928179967,9.196542711252075,CAN,0.03464181657270431,-1.346139555248079,1.400960341330036,-3.160333269508442,-4.497014297666468,-1.837653164072439
Canada,2021-07-11,4.374711104796344,2.2841685981355755,7.1848268699489335,CAN,-0.7804786561852554,-2.214014224687261,0.619043115211422,-3.949419864848303,-5.33717018992661,-2.594596980865449
Canada,2021-07-18,5.160536588939476,3.1369760384081378,7.526889132938864,CAN,0.07409501385449736,-0.9251625210619487,1.579645530396236,-3.122140155534725,-4.089482717091331,-1.664674945281241
Canada,2021-07-25,4.799504151828924,2.725417284056952,7.522146974509162,CAN,-0.1784089676003366,-1.380931725236978,1.580946726128817,-3.366579491430433,-4.5306952514378,-1.663415308031546
Canada,2021-08-01,4.743201868693446,3.18647486067554,6.798730835359169,CAN,0.01092108793457275,-1.742755392062791,1.816847384370153,-3.183296389225854,-4.880962745521145,-1.435049007010702
Canada,2021-08-08,4.322882586010837,2.651294384794429,6.200781806259948,CAN,-0.3145743775511376,-1.563985483340309,1.41351072841374,-3.498395957010769,-4.707902512908236,-1.825503619870017
Canada,2021-08-15,3.99643141797237,1.9378955181018993,5.9211873989717425,CAN,0.05116643866626874,-1.808709294203437,1.755029598998154,-3.144336422143079,-4.944810166643387,-1.494892413502003
Canada,2021-08-22,4.919719486417575,3.26750436683222,6.844985791395661,CAN,0.6412106099327738,-1.132579810459152,2.104128422130041,-2.573137486813359,-4.290275370662256,-1.156943348316297
Canada,2021-08-29,3.548306605575516,1.3081640464291586,5.685553002764772,CAN,-0.1624765370221281,-1.959585948834258,1.502489445285903,-3.35115592176114,-5.090868019068651,-1.739366766360739
Canada,2021-09-05,3.199418318599572,1.3799210158716153,4.958994711685967,CAN,-0.6975647556369903,-2.524966668053852,0.8155407016975674,-3.869154125394347,-5.638191220619825,-2.404375269235237
Canada,2021-09-12,4.144226180256269,2.4053159012781857,5.918109364748895,CAN,-0.6804379259466451,-2.289181759495577,0.7796320144555775,-3.852574304151979,-5.409936972389195,-2.439137080164888
Canada,2021-09-19,4.255395163938722,2.458444771369222,5.881393803244383,CAN,-0.008923279434143698,-1.784332257193114,1.399323726636972,-3.202506953562023,-4.921211700181283,-1.839237507441538
Canada,2021-09-26,3.121554957371947,1.5595385260155767,4.637700761531127,CAN,-0.02150549169241761,-1.55411485635799,1.360379644160168,-3.214687306484743,-4.698347140788828,-1.876937767068554
Canada,2021-10-03,3.827809169914643,2.4463815153982256,5.694447835342219,CAN,0.2238201221354533,-1.367832436194868,1.648128203171697,-3.05443994315453,-4.594030516485348,-1.676720111269425
Canada,2021-10-10,4.273357024770876,2.749925550078874,5.858085621242159,CAN,0.8039329431809435,-0.6906746867302974,2.239482137588283,-2.493302258880692,-3.939022184247798,-1.10470900359092
Canada,2021-10-17,4.008441494055018,2.415758749820368,5.798650793414986,CAN,1.047602502260102,-0.5439198131836938,2.60991781062129,-2.25760298255151,-3.797067573161239,-0.7463900556256897
Canada,2021-10-24,4.097044764944721,2.536698551786415,6.04238675438267,CAN,1.676506684377281,0.2695917309495306,3.23934569086533,-1.649269872886128,-3.010165495764905,-0.1375503776799736
Canada,2021-10-31,4.7377795269438066,2.5438421212016764,7.482590663450253,CAN,1.428836292414388,0.2961870666493913,2.722106975827511,-1.888839117294105,-2.984440077284733,-0.6378705296290588
Canada,2021-11-07,4.374829005051706,2.9677413843800355,6.737194167252121,CAN,1.331329371807919,0.01118116451335442,2.84507558022817,-1.983156645962381,-3.260123610085774,-0.5189241533234745
Canada,2021-11-14,5.384663172095529,3.86896894075308,8.280915702868006,CAN,1.716834164056117,0.5645645426115343,3.101477287475618,-1.610261480486186,-2.724841064973238,-0.270909189631785
Canada,2021-11-21,4.505160596707475,2.9484036045215056,6.574731785326847,CAN,0.8444075382611609,-0.2405011204098664,2.152177354610477,-2.454151563134477,-3.503573520880765,-1.189158100333687
Canada,2021-11-28,4.6222420379793006,3.0438102914728264,6.892859226840133,CAN,0.7368275868596862,-0.6640756491598818,2.502790185566123,-2.558212639900403,-3.913293184983002,-0.8500136013643966
Canada,2021-12-05,4.26934656188036,2.7596220576797013,6.284092577077509,CAN,1.197146907281925,-0.07980135865108036,2.996287655932785,-2.112950083863951,-3.348130150375417,-0.3726581324446254
Canada,2021-12-12,4.906861097013624,3.134957928871593,6.886191219140035,CAN,0.3877526092401835,-1.516253612927993,2.07051633399722,-2.89586958777881,-4.73759692699689,-1.268148038738748
Canada,2021-12-19,3.219634380604101,0.48481856834236137,5.704909839914357,CAN,-0.4725659641637725,-3.58834794775471,1.648121064415146,-3.728047665049394,-6.741914319165677,-1.676727016521617
Canada,2021-12-26,3.50893315014667,1.8167436072544998,5.3241991014060535,CAN,-0.03044816186253212,-2.533488087952087,1.826226747909615,-3.300391266570835,-5.721558282392891,-1.504447061370862
Canada,2022-01-02,3.4225362981078806,1.8939494022041345,5.3488369414539445,CAN,,,,,,
Canada,2022-01-09,4.468208822266623,2.5018714051157414,6.608204438730212,CAN,,,,,,
Canada,2022-01-16,4.186476483535154,2.352354299387103,6.472485978491216,CAN,,,,,,
Canada,2022-01-23,4.2883769280954525,2.2113607204494086,6.611222457618142,CAN,,,,,,
Canada,2022-01-30,5.403555510425514,2.861829663795535,7.834432601322396,CAN,,,,,,
Canada,2022-02-06,5.093759092582217,2.8980636335344307,8.11434769036642,CAN,,,,,,
Canada,2022-02-13,7.175800327179331,3.798891746791452,10.739814185726134,CAN,,,,,,
Canada,2022-02-20,7.012349969456497,4.049017134082767,10.309373659078604,CAN,,,,,,
Canada,2022-02-27,5.706811341984057,2.7648159156988665,9.152797127764908,CAN,,,,,,
Canada,2022-03-06,6.26294652981125,3.567974952638374,9.92602937418185,CAN,,,,,,
Chile,2018-03-11,3.452182291857886,0.9271928427484797,5.668841176252626,CHL,,,,,,
Chile,2018-03-18,3.14825635168915,0.3757215642517844,5.899476756932728,CHL,,,,,,
Chile,2018-03-25,3.759815542609245,1.3837339505613389,6.604517850789401,CHL,,,,,,
Chile,2018-04-01,3.329643819545487,0.6361451134206892,6.113991115640364,CHL,,,,,,
Chile,2018-04-08,2.8930206291275016,-0.17547527161135715,5.637385010073992,CHL,,,,,,
Chile,2018-04-15,3.741297869031871,0.859090540459813,6.428454990777274,CHL,,,,,,
Chile,2018-04-22,4.055199754101624,1.2855235482868994,6.321454635350695,CHL,,,,,,
Chile,2018-04-29,3.3903175111442434,1.0553501585412026,6.301133682065481,CHL,,,,,,
Chile,2018-05-06,0.45795993934170565,-2.1542044254826442,3.500350627165221,CHL,,,,,,
Chile,2018-05-13,3.2226946008112094,0.5221008308854627,5.438257875655699,CHL,,,,,,
Chile,2018-05-20,2.819188656827414,-0.27304977110977724,5.002568899098518,CHL,,,,,,
Chile,2018-05-27,4.841871313572658,2.0100459068051757,8.405152461847038,CHL,,,,,,
Chile,2018-06-03,2.9222929860759312,-0.35539515821964984,5.65713388742395,CHL,,,,,,
Chile,2018-06-10,2.5813970484261444,-0.6784324537691404,5.586286338202733,CHL,,,,,,
Chile,2018-06-17,2.501034460065733,-0.4206158830690939,5.062925259940376,CHL,,,,,,
Chile,2018-06-24,3.4579226075437273,0.6867425646336845,5.989330253048772,CHL,,,,,,
Chile,2018-07-01,3.587811432469603,1.3128721628674542,6.190447464447322,CHL,,,,,,
Chile,2018-07-08,2.9005020801702273,0.45725827306845973,5.054626866615829,CHL,,,,,,
Chile,2018-07-15,3.295937311781326,0.9824493215320544,5.86722269731635,CHL,,,,,,
Chile,2018-07-22,2.6240524176249678,-0.023007333032373248,5.103688115365723,CHL,,,,,,
Chile,2018-07-29,2.4813674640838688,0.3434978110304437,4.417645455091266,CHL,,,,,,
Chile,2018-08-05,0.4870314413600218,-2.505526366185563,3.2543687519447633,CHL,,,,,,
Chile,2018-08-12,2.860977158119764,0.3824232611094077,5.5125767162666,CHL,,,,,,
Chile,2018-08-19,2.66566987688732,0.7376188561039259,4.736672399124691,CHL,,,,,,
Chile,2018-08-26,0.08518550918685507,-2.3740403861117043,1.856210495431068,CHL,,,,,,
Chile,2018-09-02,3.4721814853060162,1.2857252242975419,6.097179342742874,CHL,,,,,,
Chile,2018-09-09,1.6142555636559632,-0.29189181929229047,4.006773469569897,CHL,,,,,,
Chile,2018-09-16,3.915419766426766,1.0781357023172202,6.500846115006635,CHL,,,,,,
Chile,2018-09-23,2.73801476329748,-0.16147553314437932,5.342761369630795,CHL,,,,,,
Chile,2018-09-30,2.6554536358844607,-0.4214514287818118,5.380064593432671,CHL,,,,,,
Chile,2018-10-07,6.1076178212301775,3.482996435647014,9.99223166491235,CHL,,,,,,
Chile,2018-10-14,2.4333475185475226,0.7902011800421324,4.3627602696298595,CHL,,,,,,
Chile,2018-10-21,3.1337518035364473,1.2400059741360192,5.287579859842253,CHL,,,,,,
Chile,2018-10-28,3.810663339953566,1.9322254304201687,6.146375560170269,CHL,,,,,,
Chile,2018-11-04,-2.6668220570263506,-5.969947837290409,0.15610960224603262,CHL,,,,,,
Chile,2018-11-11,2.5794909086197566,-0.115379615097037,4.698606488319507,CHL,,,,,,
Chile,2018-11-18,1.5160601612430729,-0.48941067131866167,4.3307493296736865,CHL,,,,,,
Chile,2018-11-25,0.48097199054341777,-3.3061934602402543,3.138832995191375,CHL,,,,,,
Chile,2018-12-02,1.7429215305846901,-0.4715837505256313,4.2300683693959495,CHL,,,,,,
Chile,2018-12-09,2.8011919663368023,0.9682681949455795,4.605279655589168,CHL,,,,,,
Chile,2018-12-16,3.579042707435057,1.6716337269101542,6.021683845848728,CHL,,,,,,
Chile,2018-12-23,3.3218813835063123,1.4713610346031412,5.456221081518541,CHL,,,,,,
Chile,2018-12-30,2.534155609304608,0.6531474501547637,4.724520753167041,CHL,,,,,,
Chile,2019-01-06,3.9268632911386665,1.5357990674370967,6.965784268655852,CHL,,,,,,
Chile,2019-01-13,2.9271020093433844,-0.1380923739294626,5.63187164695837,CHL,,,,,,
Chile,2019-01-20,2.688748505605612,0.7855982976231133,5.235318205117685,CHL,,,,,,
Chile,2019-01-27,1.9095247189464006,-0.3993393083974978,4.291492201185124,CHL,,,,,,
Chile,2019-02-03,3.6909232383479154,0.46788603741819884,8.033741375315028,CHL,,,,,,
Chile,2019-02-10,2.3829998741728615,0.01573804429341419,5.446771405446745,CHL,,,,,,
Chile,2019-02-17,3.139548192204547,0.8482417786056116,5.583405367480632,CHL,,,,,,
Chile,2019-02-24,5.216883154172172,1.8531464830414814,9.790622492889748,CHL,,,,,,
Chile,2019-03-03,3.3579217386613673,1.3373743735026706,6.069000215089669,CHL,,,,,,
Chile,2019-03-10,2.9978990253222024,0.6056797825931659,5.437286990275304,CHL,5.535293491866883,3.171129452893422,7.686544566362612,,,
Chile,2019-03-17,2.8857204166570796,0.8379453700821586,5.099026701792919,CHL,7.097390905004878,3.551276543831961,10.07853581564181,,,
Chile,2019-03-24,2.377087270894636,0.1268953365925934,4.902160143983349,CHL,5.749147468750156,3.228671212858039,7.838020576543151,,,
Chile,2019-03-31,2.4417194028442344,-0.036616304676228395,4.882850773169634,CHL,4.847644888627965,2.04412792716153,7.260887597387672,,,
Chile,2019-04-07,2.3018953453524293,-0.63382584864046,5.343410095065515,CHL,3.663099793238665,0.4421920071840668,6.865061277803017,,,
Chile,2019-04-14,2.141052992895698,-0.5698752981723358,4.718406032621794,CHL,4.768314748974997,0.8948956551924613,7.755444061650008,,,
Chile,2019-04-21,2.652709594483872,0.28552574610410725,5.189443737614908,CHL,7.544835039987585,3.487379239447503,11.1309690868673,,,
Chile,2019-04-28,2.2607337978018607,-0.15063701460833168,5.2719804286936975,CHL,5.058066220327833,1.92478998954305,7.498477574078535,,,
Chile,2019-05-05,4.241980922010092,1.5355963381235544,7.229040481474004,CHL,6.437474925333506,2.790606898464151,9.88317518325103,,,
Chile,2019-05-12,1.6659741830106252,0.011199068963140846,3.394194459181321,CHL,5.906134226447469,3.175152046922711,8.339095806042756,,,
Chile,2019-05-19,1.6338467939867813,-0.13284937249210968,3.793232267891125,CHL,5.513199100572437,2.073184044345042,8.147054018541962,,,
Chile,2019-05-26,2.063257286902771,-0.3338303787588821,4.262901884706199,CHL,7.911948885554483,4.261956706379253,10.77486611730043,,,
Chile,2019-06-02,2.9135031170619787,0.3326999145676278,5.952451083900509,CHL,5.68188574474677,2.306652868419402,8.273238205013348,,,
Chile,2019-06-09,2.437310571432536,-0.4102728533023223,5.027630891452254,CHL,5.586302754366053,1.954129493857534,8.696708351809278,,,
Chile,2019-06-16,1.5264151253078397,-1.014704485634272,3.950762014609566,CHL,4.433997469331385,0.5664003104087671,8.095833872802856,,,
Chile,2019-06-23,1.9421989162577786,-0.5127320514751535,4.306832627246966,CHL,4.635173122931738,-0.2602566180252346,8.087029104583127,,,
Chile,2019-06-30,3.753069203894049,0.3903655778550393,7.3372584650195165,CHL,7.829399028215051,2.284425696913838,11.6388002732615,,,
Chile,2019-07-07,1.7253789863456832,-0.664485063462766,3.762042272434498,CHL,3.457083007412196,0.6417326532499871,5.75809896594328,,,
Chile,2019-07-14,2.4584555569788082,0.5960341824922936,4.536674417706464,CHL,5.536045686376169,2.64011155459768,8.216496874895928,,,
Chile,2019-07-21,2.6628387984213484,0.7944698736520742,5.058496402012417,CHL,4.991131916410967,2.064801993920042,8.265581230890541,,,
Chile,2019-07-28,1.503506918046998,-0.684346013422864,3.231591084983656,CHL,3.27596225251848,1.125187330135233,5.529970808664834,,,
Chile,2019-08-04,3.1473787805161435,1.066200905393535,5.046374982636882,CHL,4.132602123390187,1.756237711783816,6.608445174661275,,,
Chile,2019-08-11,1.597850081602354,-0.21249126414331454,3.356501811885531,CHL,4.255346322733628,2.04345306390296,6.995233397752362,,,
Chile,2019-08-18,1.4958816943378077,-0.0933638255507406,3.3411538128218172,CHL,4.408383384915307,1.623945220193166,6.94729860214212,,,
Chile,2019-08-25,3.3936843259739993,1.5748020824447178,5.8118207698176105,CHL,5.606175798421845,3.301001070502611,8.355716629416865,,,
Chile,2019-09-01,3.1791946430456686,0.30956393702844337,6.08626624919067,CHL,6.559620191256499,3.238273822141521,9.703822270009962,,,
Chile,2019-09-08,3.5844134618557577,1.1405889100570197,5.741572274298775,CHL,6.353475907633613,3.813314912567774,8.843397461460523,,,
Chile,2019-09-15,4.119940621086204,1.4452046276404298,6.621948397241928,CHL,8.202471207017608,4.245331120253081,12.16573330482007,,,
Chile,2019-09-22,2.745733951572854,0.3103549053449993,6.2041293233461,CHL,5.168749896887897,2.807530012675442,7.794237075090983,,,
Chile,2019-09-29,0.7430272826887921,-1.8644476710536475,2.6358524804927,CHL,3.206897750009146,0.5756468506196162,5.538088402279586,,,
Chile,2019-10-06,1.192208029249874,-1.2419732988831953,4.015164805715671,CHL,8.978107763729493,4.925516454680992,12.52426382582752,,,
Chile,2019-10-13,-0.9451095608034755,-4.960831483144723,2.3383453152241205,CHL,3.478875973697059,0.953186129960074,6.560665593082094,,,
Chile,2019-10-20,-1.9944714559551557,-8.485907425472002,4.244825404712623,CHL,2.570151820343047,-3.124870369422299,10.05842023074481,,,
Chile,2019-10-27,-1.475574939780316,-5.543357525611022,1.81752523590179,CHL,1.668753587227493,-2.309661900898447,5.394667643166488,,,
Chile,2019-11-03,-0.38313534783430947,-2.9591914881465846,1.9998309480965024,CHL,-1.657744952830952,-5.104073371927059,2.380948488289513,,,
Chile,2019-11-10,-2.422513248186536,-5.61975285111774,1.4754319780843148,CHL,-0.4955334230366281,-3.872263208172934,3.082280105640954,,,
Chile,2019-11-17,-0.5669426498044312,-2.8551908915743427,2.7409574609661913,CHL,1.804705989061504,-1.477294025813596,5.091773579775746,,,
Chile,2019-11-24,-1.3389209319283972,-5.420132510902307,2.469124976822016,CHL,-0.1104706985174828,-4.377940815040898,3.819454999738137,,,
Chile,2019-12-01,0.9661210706980679,-1.4798491429433693,4.030911996270291,CHL,2.996273378024064,-0.4461274205876003,7.45379167321526,,,
Chile,2019-12-08,1.76499209573759,-0.33006645484012187,4.148309059611394,CHL,4.450034245583582,1.694482032940965,7.22938241234359,,,
Chile,2019-12-15,0.3005059515465558,-3.327350064355258,4.695622392401915,CHL,4.99413826999397,-0.855162609300135,11.18402860381478,,,
Chile,2019-12-22,2.5760148911691885,-0.27301922137428564,6.389053824934845,CHL,6.436633433095565,1.942028374236672,11.40434520575728,,,
Chile,2019-12-29,1.455073639584062,-0.8645991031370992,3.8060618319582384,CHL,2.955334695555473,0.1730030097919878,6.266459218846675,,,
Chile,2020-01-05,1.500453875325711,-1.5795347301795006,3.8797348166209646,CHL,3.655267858719659,0.8379261558559401,6.310617246775263,-0.811963210801292,-3.507885938551814,1.728948584917722
Chile,2020-01-12,2.0413368600308437,-0.9110820928084127,4.838118345615083,CHL,4.620078263234761,1.195054049716161,8.522436340330213,0.1112667597978012,-3.166149185500944,3.845444911198026
Chile,2020-01-19,2.349837395106696,-0.6427669261137847,4.841164530080396,CHL,3.561429422008932,1.325440134107769,6.069484964241251,-0.9017574924136018,-3.041382350176569,1.498208380342247
Chile,2020-01-26,1.2733699455721355,-0.9398067004334387,3.7475024316997128,CHL,2.172702095699675,-1.19964189836794,5.049480942034505,-2.230634837266643,-5.457640922527318,0.5221634713881818
Chile,2020-02-02,1.3229334300031836,-1.800556512713798,4.062152410148114,CHL,3.813828236999714,0.7898922881819195,7.289991781470921,-0.6602363091296137,-3.553849690635036,2.666115015380299
Chile,2020-02-09,2.101392992177675,-0.1000396468488515,4.219159819538584,CHL,4.269073585359458,1.225826043298879,7.76493306821552,-0.2246106695068972,-3.136703372522875,3.120587757533078
Chile,2020-02-16,0.9700589485839318,-1.1630885911933018,3.4447384600824993,CHL,2.917870495583486,0.4179101653242522,5.791126082843285,-1.517580959845144,-3.9098004999776,1.231845931630682
Chile,2020-02-23,2.6658047241326126,0.02446242741058249,5.844759683332907,CHL,4.095794052988187,0.4611916963314996,7.373162080893836,-0.3904223738872559,-3.868384273108239,2.745700924416528
Chile,2020-03-01,0.9609473819409086,-1.5739641717800226,3.0437579918736404,CHL,3.576883219926321,0.2777257626983822,6.695113534521417,-0.8869697068236371,-4.043943375416193,2.096874236185697
Chile,2020-03-08,-2.3008454865478747,-5.597197196154258,0.687039506856849,CHL,0.4305930515446836,-2.962866565040969,3.784989685019943,-3.897664208103446,-7.144875895900393,-0.6878320060373255
Chile,2020-03-15,-8.380605347694464,-14.724133972302084,-2.68818905223136,CHL,-8.234943231870247,-14.59623446043441,-1.017764797359987,-12.18974187509674,-18.2768805361595,-5.283602178925029
Chile,2020-03-22,-12.61896620085612,-20.41270418670606,-6.893997991994989,CHL,-12.29369095346762,-18.15420342692243,-6.502432593217089,-16.07356974650396,-21.68151171442096,-10.53189724728073
Chile,2020-03-29,-15.62950933844216,-23.921585973247968,-10.373722932579527,CHL,-13.30582479507247,-20.14415957420871,-8.04271431327535,-16.40350716469631,-22.99750039455494,-11.32845366031787
Chile,2020-04-05,-14.9672317012024,-22.413893171022625,-9.46361500767689,CHL,-13.86607816620287,-19.6742881608804,-9.30401311363375,-17.39620787881547,-22.96637304466391,-13.02111540394949
Chile,2020-04-12,-13.949637228594646,-21.790190313812825,-5.122618976571456,CHL,-10.47561887217734,-16.76420545291427,-4.587339483663081,-14.14470384003,-20.17555774278866,-8.49775086024085
Chile,2020-04-19,-13.04807149888801,-18.36167600759309,-6.432732707869553,CHL,-10.05114767423855,-15.37105308246587,-5.439477345090388,-13.73762925374072,-18.83950260502642,-9.314964534776138
Chile,2020-04-26,-13.973802231960311,-19.166178836630127,-9.6264078441999,CHL,-9.910479592016639,-15.63093815747136,-5.497118724508459,-13.60272634006213,-19.08873649864358,-9.370243528483346
Chile,2020-05-03,-16.310232916754515,-22.33053324946169,-10.987057245650114,CHL,-12.11471538944118,-17.04608524751738,-8.309503957394481,-15.71662330098149,-20.44588492005904,-12.06736540794769
Chile,2020-05-10,-14.57417689995181,-19.913206577935764,-9.249383622114927,CHL,-13.48690991414021,-18.01879578659533,-9.64991871295102,-17.03257953349557,-21.37872969774282,-13.35284433967231
Chile,2020-05-17,-14.55772988543494,-21.024183757168547,-7.391401293922539,CHL,-13.627729771905,-19.4126115576615,-8.632528015028566,-17.16762800231815,-22.7154210471805,-12.37715058362371
Chile,2020-05-24,-17.708612852615165,-26.20158705239374,-12.661214437201476,CHL,-16.07106085648216,-21.88230357828853,-10.98801239064979,-19.5108211217849,-25.08389472087284,-14.6360973210538
Chile,2020-05-31,-15.089576669214539,-21.204168324382685,-9.96694331593246,CHL,-14.9481984144548,-20.40643751400104,-10.68819672150988,-18.43397829648212,-23.66851584368258,-14.34856935668112
Chile,2020-06-07,-12.681992557846025,-18.18477879293848,-6.988174923884749,CHL,-12.17223091980012,-16.94058457165372,-8.272212028483992,-15.77178160345235,-20.34470810479103,-12.03160185883793
Chile,2020-06-14,-12.120789665361325,-17.99596354974902,-4.36622458423919,CHL,-11.69195887756383,-16.29278000412464,-7.132361657976393,-15.3111931257205,-19.72345328796544,-10.93846734168048
Chile,2020-06-21,-11.436448986910403,-16.706484270622806,-3.910108081147901,CHL,-10.90813923115405,-15.42633428696321,-5.019157080691038,-14.55949769894698,-18.89251815368933,-8.911870759343953
Chile,2020-06-28,-11.62817018576514,-17.540160401263527,-4.218153990885721,CHL,-10.62721482548291,-15.647999861505,-4.936960832922206,-14.35116471193546,-19.16274566163209,-8.89800997356165
Chile,2020-07-05,-11.464507110661556,-17.12324446018414,-4.077121474660168,CHL,-10.83820763783972,-15.91189072376228,-4.606042203549388,-15.17769004359251,-20.0044382272388,-9.248842561256222
Chile,2020-07-12,-9.451162735011398,-15.61547637479661,-1.3478475119176638,CHL,-9.255886972414995,-14.81548538098983,-3.54130776612902,-13.67238053402228,-18.9613946616187,-8.23592848584942
Chile,2020-07-19,-8.279887226671251,-14.923873468352145,-0.1872027849377071,CHL,-7.507518959674279,-13.10562306995991,-0.8461214792433056,-12.00910516050591,-17.33475092682416,-5.671916249667619
Chile,2020-07-26,-5.986017014725376,-12.817926863463237,2.932522461847925,CHL,-5.680604598578388,-11.98241713832048,0.9881093369952823,-10.27110627000297,-16.26621115037584,-3.926956994086162
Chile,2020-08-02,-4.039314865306785,-14.276810958268166,9.845541045186394,CHL,-2.186573701585901,-10.97306408561467,10.00290016004342,-6.947128993523954,-15.30598306137217,4.649086186818763
Chile,2020-08-09,-4.719952467561828,-11.829177777597682,5.296076511792834,CHL,-2.237113085166857,-9.158639914474074,8.159830547610749,-6.995208637792394,-13.57986646636526,2.895718317070273
Chile,2020-08-16,-3.4481516387766735,-9.396372363158841,5.096379420442566,CHL,-1.68654542680259,-7.097596450529567,5.520408608563612,-6.471436971336231,-11.61913347860489,0.3847563916950181
Chile,2020-08-23,-6.456052857895647,-12.063056590314694,1.780979458234082,CHL,-4.039563177142117,-9.34514681379503,2.567616546177119,-8.709933929108605,-13.75729612097509,-2.424324010538592
Chile,2020-08-30,-3.3942397312982586,-10.079785556857125,5.125873314699691,CHL,-2.039807577530202,-8.142389946042043,4.627787262830304,-6.807505940465686,-12.61307713281981,-0.4644212936744885
Chile,2020-09-06,-6.318489355362818,-11.831889424299222,0.6472488720487982,CHL,-3.545830374042349,-9.13170387970285,1.52663223568904,-8.240230979552965,-13.55424140175148,-3.414643871823164
Chile,2020-09-13,-6.030585612970513,-11.685653363609578,1.8628881857841921,CHL,-4.225756713017746,-9.359426850017156,1.803330905472382,-8.887065471594568,-13.77088115136235,-3.151412057936365
Chile,2020-09-20,-5.394135709175791,-10.89418953259753,1.5624067669492843,CHL,-4.047680059886724,-8.973265252926463,1.813370443002732,-8.717655765175413,-13.4035139437961,-3.141861142217217
Chile,2020-09-27,-3.9094203205289304,-8.675263246000382,2.6398138433130627,CHL,-3.686065509392965,-8.518112345042102,3.071046101948217,-8.37364090551288,-12.97051321548737,-1.945396246868436
Chile,2020-10-04,-6.272521336816353,-10.59818576432449,-2.0304480894488113,CHL,-5.871818800236934,-10.66393892107325,-0.6450773876417726,-10.14438036924122,-14.71898191061103,-5.15488538174359
